0.049000 ; -0.021983
0.049500 ; -0.022975
0.050000 ; -0.023776
0.050500 ; -0.024381
0.051000 ; -0.024783
0.051500 ; -0.024979
0.052000 ; -0.024968
0.052500 ; -0.024751
0.053000 ; -0.024327
0.053500 ; -0.023703
0.054000 ; -0.022881
0.054500 ; -0.021870
0.055000 ; -0.020677
0.055500 ; -0.019313
0.056000 ; -0.017788
0.056500 ; -0.016116
0.057000 ; -0.014311
0.057500 ; -0.012386
0.058000 ; -0.010359
0.058500 ; -0.008246
0.059000 ; -0.006065
0.059500 ; -0.003833
0.060000 ; -0.001570
0.060500 ; 0.000707
0.061000 ; 0.002977
0.061500 ; 0.005223
0.062000 ; 0.007426
0.062500 ; 0.009567
0.063000 ; 0.011629
0.063500 ; 0.013594
0.064000 ; 0.015446
0.064500 ; 0.017171
0.065000 ; 0.018753
0.065500 ; 0.020179
0.066000 ; 0.021438
0.066500 ; 0.022519
0.067000 ; 0.023414
0.067500 ; 0.024114
0.068000 ; 0.024614
0.068500 ; 0.024910
0.069000 ; 0.025000
0.069500 ; 0.024882
0.070000 ; 0.024557
0.070500 ; 0.024029
0.071000 ; 0.023302
0.071500 ; 0.022381
0.072000 ; 0.021275
0.072500 ; 0.019992
0.073000 ; 0.018544
0.073500 ; 0.016941
0.074000 ; 0.015198
0.074500 ; 0.013329
0.075000 ; 0.011350
0.075500 ; 0.009276
0.076000 ; 0.007125
0.076500 ; 0.004916
0.077000 ; 0.002665
0.077500 ; 0.000393
0.078000 ; -0.001883
0.078500 ; -0.004143
0.079000 ; -0.006369
0.079500 ; -0.008542
0.080000 ; -0.010644
0.080500 ; -0.012658
0.081000 ; -0.014567
0.081500 ; -0.016355
0.082000 ; -0.018008
0.082500 ; -0.019511
0.083000 ; -0.020852
0.083500 ; -0.022020
0.084000 ; -0.023006
0.084500 ; -0.023801
0.085000 ; -0.024398
0.085500 ; -0.024793
0.086000 ; -0.024982
0.086500 ; -0.024964
0.087000 ; -0.024739
0.087500 ; -0.024309
0.088000 ; -0.023677
0.088500 ; -0.022849
0.089000 ; -0.021832
0.089500 ; -0.020633
0.090000 ; -0.019263
0.090500 ; -0.017733
0.091000 ; -0.016056
0.091500 ; -0.014246
0.092000 ; -0.012318
0.092500 ; -0.010288
0.093000 ; -0.008172
0.093500 ; -0.005989
0.094000 ; -0.003756
0.094500 ; -0.001491
0.095000 ; 0.000785
0.095500 ; 0.003055
0.096000 ; 0.005300
0.096500 ; 0.007501
0.097000 ; 0.009640
0.097500 ; 0.011698
0.098000 ; 0.013660
0.098500 ; 0.015508
0.099000 ; 0.017228
0.099500 ; 0.018805
0.100000 ; 0.020225
0.100500 ; 0.021478
0.101000 ; 0.022553
0.101500 ; 0.023441
0.102000 ; 0.024135
0.102500 ; 0.024628
0.103000 ; 0.024917
0.103500 ; 0.024999
0.104000 ; 0.024874
0.104500 ; 0.024542
0.105000 ; 0.024007
0.105500 ; 0.023273
0.106000 ; 0.022346
0.106500 ; 0.021234
0.107000 ; 0.019945
0.107500 ; 0.018491
0.108000 ; 0.016883
0.108500 ; 0.015136
0.109000 ; 0.013263
0.109500 ; 0.011280
0.110000 ; 0.009203
0.110500 ; 0.007050
0.111000 ; 0.004839
0.111500 ; 0.002587
0.112000 ; 0.000314
0.112500 ; -0.001961
0.113000 ; -0.004221
0.113500 ; -0.006445
0.114000 ; -0.008616
0.114500 ; -0.010716
0.115000 ; -0.012726
0.115500 ; -0.014631
0.116000 ; -0.016415
0.116500 ; -0.018062
0.117000 ; -0.019560
0.117500 ; -0.020895
0.118000 ; -0.022057
0.118500 ; -0.023036
0.119000 ; -0.023824
0.119500 ; -0.024415
0.120000 ; -0.024803
0.120500 ; -0.024985
0.121000 ; -0.024960
0.121500 ; -0.024728
0.122000 ; -0.024291
0.122500 ; -0.023652
0.123000 ; -0.022817
0.123500 ; -0.021793
0.124000 ; -0.020588
0.124500 ; -0.019213
0.125000 ; -0.017678
0.125500 ; -0.015996
0.126000 ; -0.014182
0.126500 ; -0.012250
0.127000 ; -0.010216
0.127500 ; -0.008098
0.128000 ; -0.005912
0.128500 ; -0.003678
0.129000 ; -0.001413
0.129500 ; 0.000864
0.130000 ; 0.003133
0.130500 ; 0.005377
0.131000 ; 0.007576
0.131500 ; 0.009712
0.132000 ; 0.011768
0.132500 ; 0.013726
0.133000 ; 0.015570
0.133500 ; 0.017285
0.134000 ; 0.018856
0.134500 ; 0.020271
0.135000 ; 0.021519
0.135500 ; 0.022587
0.136000 ; 0.023468
0.136500 ; 0.024155
0.137000 ; 0.024641
0.137500 ; 0.024923
0.138000 ; 0.024998
0.138500 ; 0.024866
0.139000 ; 0.024527
0.139500 ; 0.023985
0.140000 ; 0.023244
0.140500 ; 0.022311
0.141000 ; 0.021192
0.141500 ; 0.019897
0.142000 ; 0.018438
0.142500 ; 0.016825
0.143000 ; 0.015073
0.143500 ; 0.013196
0.144000 ; 0.011210
0.144500 ; 0.009130
0.145000 ; 0.006975
0.145500 ; 0.004762
0.146000 ; 0.002509
0.146500 ; 0.000236
0.147000 ; -0.002040
0.147500 ; -0.004298
0.148000 ; -0.006521
0.148500 ; -0.008690
0.149000 ; -0.010786
0.149500 ; -0.012794
0.150000 ; -0.014695
0.150500 ; -0.016474
0.151000 ; -0.018116
0.151500 ; -0.019609
0.152000 ; -0.020938
0.152500 ; -0.022094
0.153000 ; -0.023067
0.153500 ; -0.023848
0.154000 ; -0.024432
0.154500 ; -0.024813
0.155000 ; -0.024988
0.155500 ; -0.024955
0.156000 ; -0.024716
0.156500 ; -0.024272
0.157000 ; -0.023627
0.157500 ; -0.022785
0.158000 ; -0.021755
0.158500 ; -0.020544
0.159000 ; -0.019162
0.159500 ; -0.017622
0.160000 ; -0.015936
0.160500 ; -0.014117
0.161000 ; -0.012181
0.161500 ; -0.010144
0.162000 ; -0.008024
0.162500 ; -0.005836
0.163000 ; -0.003600
0.163500 ; -0.001335
0.164000 ; 0.000942
0.164500 ; 0.003211
0.165000 ; 0.005454
0.165500 ; 0.007651
0.166000 ; 0.009784
0.166500 ; 0.011837
0.167000 ; 0.013791
0.167500 ; 0.015631
0.168000 ; 0.017341
0.168500 ; 0.018908
0.169000 ; 0.020317
0.169500 ; 0.021558
0.170000 ; 0.022621
0.170500 ; 0.023495
0.171000 ; 0.024175
0.171500 ; 0.024654
0.172000 ; 0.024929
0.172500 ; 0.024997
0.173000 ; 0.024858
0.173500 ; 0.024512
0.174000 ; 0.023963
0.174500 ; 0.023215
0.175000 ; 0.022275
0.175500 ; 0.021150
0.176000 ; 0.019850
0.176500 ; 0.018385
0.177000 ; 0.016767
0.177500 ; 0.015010
0.178000 ; 0.013129
0.178500 ; 0.011139
0.179000 ; 0.009057
0.179500 ; 0.006899
0.180000 ; 0.004685
0.180500 ; 0.002431
0.181000 ; 0.000157
0.181500 ; -0.002118
0.182000 ; -0.004376
0.182500 ; -0.006597
0.183000 ; -0.008763
0.183500 ; -0.010857
0.184000 ; -0.012861
0.184500 ; -0.014758
0.185000 ; -0.016533
0.185500 ; -0.018170
0.186000 ; -0.019657
0.186500 ; -0.020981
0.187000 ; -0.022131
0.187500 ; -0.023097
0.188000 ; -0.023872
0.188500 ; -0.024448
0.189000 ; -0.024822
0.189500 ; -0.024990
0.190000 ; -0.024951
0.190500 ; -0.024704
0.191000 ; -0.024253
0.191500 ; -0.023601
0.192000 ; -0.022753
0.192500 ; -0.021716
0.193000 ; -0.020499
0.193500 ; -0.019112
0.194000 ; -0.017566
0.194500 ; -0.015875
0.195000 ; -0.014052
0.195500 ; -0.012113
0.196000 ; -0.010073
0.196500 ; -0.007949
0.197000 ; -0.005760
0.197500 ; -0.003523
0.198000 ; -0.001256
0.198500 ; 0.001021
0.199000 ; 0.003289
0.199500 ; 0.005530
0.200000 ; 0.007725
0.200500 ; 0.009857
0.201000 ; 0.011906
0.201500 ; 0.013857
0.202000 ; 0.015692
0.202500 ; 0.017398
0.203000 ; 0.018959
0.203500 ; 0.020363
0.204000 ; 0.021598
0.204500 ; 0.022654
0.205000 ; 0.023522
0.205500 ; 0.024195
0.206000 ; 0.024667
0.206500 ; 0.024935
0.207000 ; 0.024996
0.207500 ; 0.024849
0.208000 ; 0.024496
0.208500 ; 0.023941
0.209000 ; 0.023186
0.209500 ; 0.022239
0.210000 ; 0.021108
0.210500 ; 0.019802
0.211000 ; 0.018331
0.211500 ; 0.016709
0.212000 ; 0.014948
0.212500 ; 0.013062
0.213000 ; 0.011069
0.213500 ; 0.008984
0.214000 ; 0.006824
0.214500 ; 0.004607
0.215000 ; 0.002353
0.215500 ; 0.000079
0.216000 ; -0.002196
0.216500 ; -0.004453
0.217000 ; -0.006673
0.217500 ; -0.008837
0.218000 ; -0.010928
0.218500 ; -0.012928
0.219000 ; -0.014821
0.219500 ; -0.016592
0.220000 ; -0.018224
0.220500 ; -0.019706
0.221000 ; -0.021024
0.221500 ; -0.022167
0.222000 ; -0.023127
0.222500 ; -0.023895
0.223000 ; -0.024465
0.223500 ; -0.024831
0.224000 ; -0.024992
0.224500 ; -0.024946
0.225000 ; -0.024692
0.225500 ; -0.024234
0.226000 ; -0.023575
0.226500 ; -0.022720
0.227000 ; -0.021677
0.227500 ; -0.020454
0.228000 ; -0.019061
0.228500 ; -0.017510
0.229000 ; -0.015814
0.229500 ; -0.013987
0.230000 ; -0.012044
0.230500 ; -0.010001
0.231000 ; -0.007875
0.231500 ; -0.005683
0.232000 ; -0.003445
0.232500 ; -0.001178
0.233000 ; 0.001099
0.233500 ; 0.003367
0.234000 ; 0.005607
0.234500 ; 0.007800
0.235000 ; 0.009929
0.235500 ; 0.011975
0.236000 ; 0.013922
0.236500 ; 0.015753
0.237000 ; 0.017454
0.237500 ; 0.019010
0.238000 ; 0.020408
0.238500 ; 0.021638
0.239000 ; 0.022687
0.239500 ; 0.023549
0.240000 ; 0.024215
0.240500 ; 0.024680
0.241000 ; 0.024940
0.241500 ; 0.024994
0.242000 ; 0.024840
0.242500 ; 0.024481
0.243000 ; 0.023918
0.243500 ; 0.023157
0.244000 ; 0.022203
0.244500 ; 0.021066
0.245000 ; 0.019754
0.245500 ; 0.018278
0.246000 ; 0.016650
0.246500 ; 0.014885
0.247000 ; 0.012995
0.247500 ; 0.010998
0.248000 ; 0.008910
0.248500 ; 0.006748
0.249000 ; 0.004530
0.249500 ; 0.002274
0.250000 ; -0.000000
0.250500 ; -0.002275
0.251000 ; -0.004530
0.251500 ; -0.006748
0.252000 ; -0.008910
0.252500 ; -0.010998
0.253000 ; -0.012995
0.253500 ; -0.014885
0.254000 ; -0.016650
0.254500 ; -0.018278
0.255000 ; -0.019754
0.255500 ; -0.021066
0.256000 ; -0.022203
0.256500 ; -0.023157
0.257000 ; -0.023918
0.257500 ; -0.024481
0.258000 ; -0.024840
0.258500 ; -0.024994
0.259000 ; -0.024940
0.259500 ; -0.024680
0.260000 ; -0.024215
0.260500 ; -0.023549
0.261000 ; -0.022687
0.261500 ; -0.021638
0.262000 ; -0.020408
0.262500 ; -0.019010
0.263000 ; -0.017454
0.263500 ; -0.015753
0.264000 ; -0.013922
0.264500 ; -0.011975
0.265000 ; -0.009929
0.265500 ; -0.007800
0.266000 ; -0.005607
0.266500 ; -0.003367
0.267000 ; -0.001099
0.267500 ; 0.001178
0.268000 ; 0.003445
0.268500 ; 0.005683
0.269000 ; 0.007875
0.269500 ; 0.010001
0.270000 ; 0.012044
0.270500 ; 0.013987
0.271000 ; 0.015814
0.271500 ; 0.017510
0.272000 ; 0.019061
0.272500 ; 0.020454
0.273000 ; 0.021677
0.273500 ; 0.022720
0.274000 ; 0.023575
0.274500 ; 0.024234
0.275000 ; 0.024692
0.275500 ; 0.024946
0.276000 ; 0.024992
0.276500 ; 0.024831
0.277000 ; 0.024465
0.277500 ; 0.023895
0.278000 ; 0.023127
0.278500 ; 0.022167
0.279000 ; 0.021024
0.279500 ; 0.019706
0.280000 ; 0.018224
0.280500 ; 0.016592
0.281000 ; 0.014821
0.281500 ; 0.012928
0.282000 ; 0.010928
0.282500 ; 0.008837
0.283000 ; 0.006673
0.283500 ; 0.004453
0.284000 ; 0.002196
0.284500 ; -0.000079
0.285000 ; -0.002353
0.285500 ; -0.004607
0.286000 ; -0.006824
0.286500 ; -0.008984
0.287000 ; -0.011069
0.287500 ; -0.013062
0.288000 ; -0.014948
0.288500 ; -0.016709
0.289000 ; -0.018331
0.289500 ; -0.019802
0.290000 ; -0.021108
0.290500 ; -0.022239
0.291000 ; -0.023186
0.291500 ; -0.023941
0.292000 ; -0.024496
0.292500 ; -0.024849
0.293000 ; -0.024996
0.293500 ; -0.024935
0.294000 ; -0.024667
0.294500 ; -0.024195
0.295000 ; -0.023522
0.295500 ; -0.022654
0.296000 ; -0.021598
0.296500 ; -0.020363
0.297000 ; -0.018959
0.297500 ; -0.017398
0.298000 ; -0.015692
0.298500 ; -0.013857
0.299000 ; -0.011906
0.299500 ; -0.009857
0.300000 ; -0.007725
0.300500 ; -0.005530
0.301000 ; -0.003289
0.301500 ; -0.001021
0.302000 ; 0.001256
0.302500 ; 0.003523
0.303000 ; 0.005760
0.303500 ; 0.007949
0.304000 ; 0.010073
0.304500 ; 0.012113
0.305000 ; 0.014052
0.305500 ; 0.015875
0.306000 ; 0.017566
0.306500 ; 0.019112
0.307000 ; 0.020499
0.307500 ; 0.021716
0.308000 ; 0.022753
0.308500 ; 0.023601
0.309000 ; 0.024253
0.309500 ; 0.024704
0.310000 ; 0.024951
0.310500 ; 0.024990
0.311000 ; 0.024822
0.311500 ; 0.024448
0.312000 ; 0.023872
0.312500 ; 0.023097
0.313000 ; 0.022131
0.313500 ; 0.020981
0.314000 ; 0.019657
0.314500 ; 0.018170
0.315000 ; 0.016533
0.315500 ; 0.014758
0.316000 ; 0.012861
0.316500 ; 0.010857
0.317000 ; 0.008763
0.317500 ; 0.006597
0.318000 ; 0.004376
0.318500 ; 0.002118
0.319000 ; -0.000157
0.319500 ; -0.002431
0.320000 ; -0.004685
0.320500 ; -0.006899
0.321000 ; -0.009057
0.321500 ; -0.011139
0.322000 ; -0.013129
0.322500 ; -0.015011
0.323000 ; -0.016767
0.323500 ; -0.018385
0.324000 ; -0.019850
0.324500 ; -0.021150
0.325000 ; -0.022275
0.325500 ; -0.023215
0.326000 ; -0.023963
0.326500 ; -0.024512
0.327000 ; -0.024858
0.327500 ; -0.024997
0.328000 ; -0.024929
0.328500 ; -0.024654
0.329000 ; -0.024175
0.329500 ; -0.023495
0.330000 ; -0.022621
0.330500 ; -0.021558
0.331000 ; -0.020317
0.331500 ; -0.018908
0.332000 ; -0.017341
0.332500 ; -0.015631
0.333000 ; -0.013791
0.333500 ; -0.011837
0.334000 ; -0.009784
0.334500 ; -0.007651
0.335000 ; -0.005454
0.335500 ; -0.003211
0.336000 ; -0.000942
0.336500 ; 0.001335
0.337000 ; 0.003600
0.337500 ; 0.005836
0.338000 ; 0.008024
0.338500 ; 0.010145
0.339000 ; 0.012181
0.339500 ; 0.014117
0.340000 ; 0.015936
0.340500 ; 0.017622
0.341000 ; 0.019162
0.341500 ; 0.020544
0.342000 ; 0.021755
0.342500 ; 0.022785
0.343000 ; 0.023627
0.343500 ; 0.024272
0.344000 ; 0.024716
0.344500 ; 0.024955
0.345000 ; 0.024988
0.345500 ; 0.024813
0.346000 ; 0.024432
0.346500 ; 0.023848
0.347000 ; 0.023067
0.347500 ; 0.022094
0.348000 ; 0.020938
0.348500 ; 0.019609
0.349000 ; 0.018116
0.349500 ; 0.016474
0.350000 ; 0.014695
0.350500 ; 0.012794
0.351000 ; 0.010786
0.351500 ; 0.008690
0.352000 ; 0.006521
0.352500 ; 0.004298
0.353000 ; 0.002040
0.353500 ; -0.000236
0.354000 ; -0.002509
0.354500 ; -0.004762
0.355000 ; -0.006975
0.355500 ; -0.009130
0.356000 ; -0.011210
0.356500 ; -0.013196
0.357000 ; -0.015073
0.357500 ; -0.016825
0.358000 ; -0.018438
0.358500 ; -0.019897
0.359000 ; -0.021192
0.359500 ; -0.022311
0.360000 ; -0.023244
0.360500 ; -0.023985
0.361000 ; -0.024527
0.361500 ; -0.024866
0.362000 ; -0.024998
0.362500 ; -0.024923
0.363000 ; -0.024641
0.363500 ; -0.024155
0.364000 ; -0.023468
0.364500 ; -0.022587
0.365000 ; -0.021519
0.365500 ; -0.020271
0.366000 ; -0.018856
0.366500 ; -0.017285
0.367000 ; -0.015570
0.367500 ; -0.013726
0.368000 ; -0.011768
0.368500 ; -0.009712
0.369000 ; -0.007576
0.369500 ; -0.005377
0.370000 ; -0.003133
0.370500 ; -0.000864
0.371000 ; 0.001413
0.371500 ; 0.003678
0.372000 ; 0.005913
0.372500 ; 0.008098
0.373000 ; 0.010216
0.373500 ; 0.012250
0.374000 ; 0.014182
0.374500 ; 0.015996
0.375000 ; 0.017678
0.375500 ; 0.019213
0.376000 ; 0.020588
0.376500 ; 0.021793
0.377000 ; 0.022817
0.377500 ; 0.023652
0.378000 ; 0.024291
0.378500 ; 0.024728
0.379000 ; 0.024960
0.379500 ; 0.024985
0.380000 ; 0.024803
0.380500 ; 0.024415
0.381000 ; 0.023824
0.381500 ; 0.023036
0.382000 ; 0.022057
0.382500 ; 0.020895
0.383000 ; 0.019560
0.383500 ; 0.018062
0.384000 ; 0.016415
0.384500 ; 0.014631
0.385000 ; 0.012726
0.385500 ; 0.010715
0.386000 ; 0.008616
0.386500 ; 0.006445
0.387000 ; 0.004221
0.387500 ; 0.001961
0.388000 ; -0.000314
0.388500 ; -0.002587
0.389000 ; -0.004839
0.389500 ; -0.007050
0.390000 ; -0.009203
0.390500 ; -0.011280
0.391000 ; -0.013263
0.391500 ; -0.015136
0.392000 ; -0.016883
0.392500 ; -0.018491
0.393000 ; -0.019945
0.393500 ; -0.021234
0.394000 ; -0.022346
0.394500 ; -0.023273
0.395000 ; -0.024007
0.395500 ; -0.024542
0.396000 ; -0.024874
0.396500 ; -0.024999
0.397000 ; -0.024917
0.397500 ; -0.024628
0.398000 ; -0.024135
0.398500 ; -0.023441
0.399000 ; -0.022553
0.399500 ; -0.021478
0.400000 ; -0.020225
0.400500 ; -0.018805
0.401000 ; -0.017228
0.401500 ; -0.015508
0.402000 ; -0.013660
0.402500 ; -0.011698
0.403000 ; -0.009640
0.403500 ; -0.007501
0.404000 ; -0.005300
0.404500 ; -0.003055
0.405000 ; -0.000785
0.405500 ; 0.001491
0.406000 ; 0.003756
0.406500 ; 0.005989
0.407000 ; 0.008172
0.407500 ; 0.010288
0.408000 ; 0.012318
0.408500 ; 0.014246
0.409000 ; 0.016056
0.409500 ; 0.017733
0.410000 ; 0.019263
0.410500 ; 0.020633
0.411000 ; 0.021832
0.411500 ; 0.022849
0.412000 ; 0.023677
0.412500 ; 0.024309
0.413000 ; 0.024739
0.413500 ; 0.024964
0.414000 ; 0.024982
0.414500 ; 0.024793
0.415000 ; 0.024398
0.415500 ; 0.023801
0.416000 ; 0.023006
0.416500 ; 0.022020
0.417000 ; 0.020852
0.417500 ; 0.019511
0.418000 ; 0.018008
0.418500 ; 0.016355
0.419000 ; 0.014567
0.419500 ; 0.012658
0.420000 ; 0.010644
0.420500 ; 0.008542
0.421000 ; 0.006369
0.421500 ; 0.004143
0.422000 ; 0.001883
0.422500 ; -0.000393
0.423000 ; -0.002665
0.423500 ; -0.004916
0.424000 ; -0.007126
0.424500 ; -0.009276
0.425000 ; -0.011350
0.425500 ; -0.013329
0.426000 ; -0.015198
0.426500 ; -0.016941
0.427000 ; -0.018544
0.427500 ; -0.019992
0.428000 ; -0.021275
0.428500 ; -0.022381
0.429000 ; -0.023302
0.429500 ; -0.024029
0.430000 ; -0.024557
0.430500 ; -0.024882
0.431000 ; -0.025000
0.431500 ; -0.024910
0.432000 ; -0.024614
0.432500 ; -0.024114
0.433000 ; -0.023414
0.433500 ; -0.022519
0.434000 ; -0.021438
0.434500 ; -0.020179
0.435000 ; -0.018753
0.435500 ; -0.017171
0.436000 ; -0.015446
0.436500 ; -0.013594
0.437000 ; -0.011629
0.437500 ; -0.009567
0.438000 ; -0.007426
0.438500 ; -0.005223
0.439000 ; -0.002977
0.439500 ; -0.000707
0.440000 ; 0.001570
0.440500 ; 0.003833
0.441000 ; 0.006065
0.441500 ; 0.008246
0.442000 ; 0.010359
0.442500 ; 0.012386
0.443000 ; 0.014311
0.443500 ; 0.016116
0.444000 ; 0.017788
0.444500 ; 0.019313
0.445000 ; 0.020677
0.445500 ; 0.021870
0.446000 ; 0.022881
0.446500 ; 0.023703
0.447000 ; 0.024327
0.447500 ; 0.024751
0.448000 ; 0.024968
0.448500 ; 0.024979
0.449000 ; 0.024783
0.449500 ; 0.024381
0.450000 ; 0.023776
0.450500 ; 0.022975
0.451000 ; 0.021983
0.451500 ; 0.020809
0.452000 ; 0.019462
0.452500 ; 0.017953
0.453000 ; 0.016296
0.453500 ; 0.014503
0.454000 ; 0.012591
0.454500 ; 0.010573
0.455000 ; 0.008468
0.455500 ; 0.006293
0.456000 ; 0.004066
0.456500 ; 0.001805
0.457000 ; -0.000471
0.457500 ; -0.002743
0.458000 ; -0.004993
0.458500 ; -0.007201
0.459000 ; -0.009349
0.459500 ; -0.011420
0.460000 ; -0.013396
0.460500 ; -0.015261
0.461000 ; -0.016999
0.461500 ; -0.018596
0.462000 ; -0.020039
0.462500 ; -0.021316
0.463000 ; -0.022416
0.463500 ; -0.023330
0.464000 ; -0.024051
0.464500 ; -0.024572
0.465000 ; -0.024889
0.465500 ; -0.025000
0.466000 ; -0.024903
0.466500 ; -0.024600
0.467000 ; -0.024093
0.467500 ; -0.023386
0.468000 ; -0.022485
0.468500 ; -0.021398
0.469000 ; -0.020133
0.469500 ; -0.018701
0.470000 ; -0.017114
0.470500 ; -0.015385
0.471000 ; -0.013528
0.471500 ; -0.011559
0.472000 ; -0.009494
0.472500 ; -0.007351
0.473000 ; -0.005147
0.473500 ; -0.002899
0.474000 ; -0.000628
0.474500 ; 0.001648
0.475000 ; 0.003911
0.475500 ; 0.006141
0.476000 ; 0.008321
0.476500 ; 0.010431
0.477000 ; 0.012455
0.477500 ; 0.014375
0.478000 ; 0.016176
0.478500 ; 0.017844
0.479000 ; 0.019363
0.479500 ; 0.020721
0.480000 ; 0.021908
0.480500 ; 0.022913
0.481000 ; 0.023727
0.481500 ; 0.024345
0.482000 ; 0.024762
0.482500 ; 0.024972
0.483000 ; 0.024976
0.483500 ; 0.024772
0.484000 ; 0.024363
0.484500 ; 0.023752
0.485000 ; 0.022944
0.485500 ; 0.021945
0.486000 ; 0.020765
0.486500 ; 0.019412
0.487000 ; 0.017898
0.487500 ; 0.016236
0.488000 ; 0.014439
0.488500 ; 0.012523
0.489000 ; 0.010502
0.489500 ; 0.008394
0.490000 ; 0.006217
0.490500 ; 0.003988
0.491000 ; 0.001726
0.491500 ; -0.000550
0.492000 ; -0.002821
0.492500 ; -0.005070
0.493000 ; -0.007276
0.493500 ; -0.009422
0.494000 ; -0.011490
0.494500 ; -0.013462
0.495000 ; -0.015323
0.495500 ; -0.017056
0.496000 ; -0.018649
0.496500 ; -0.020086
0.497000 ; -0.021357
0.497500 ; -0.022451
0.498000 ; -0.023358
0.498500 ; -0.024072
0.499000 ; -0.024586
0.499500 ; -0.024896
0.500000 ; -0.025000
0.500500 ; -0.024896
0.501000 ; -0.024586
0.501500 ; -0.024072
0.502000 ; -0.023358
0.502500 ; -0.022451
0.503000 ; -0.021357
0.503500 ; -0.020086
0.504000 ; -0.018649
0.504500 ; -0.017056
0.505000 ; -0.015323
0.505500 ; -0.013462
0.506000 ; -0.011489
0.506500 ; -0.009422
0.507000 ; -0.007276
0.507500 ; -0.005070
0.508000 ; -0.002821
0.508500 ; -0.000550
0.509000 ; 0.001727
0.509500 ; 0.003988
0.510000 ; 0.006217
0.510500 ; 0.008395
0.511000 ; 0.010502
0.511500 ; 0.012523
0.512000 ; 0.014439
0.512500 ; 0.016236
0.513000 ; 0.017898
0.513500 ; 0.019412
0.514000 ; 0.020765
0.514500 ; 0.021945
0.515000 ; 0.022944
0.515500 ; 0.023752
0.516000 ; 0.024363
0.516500 ; 0.024772
0.517000 ; 0.024976
0.517500 ; 0.024972
0.518000 ; 0.024762
0.518500 ; 0.024345
0.519000 ; 0.023727
0.519500 ; 0.022913
0.520000 ; 0.021908
0.520500 ; 0.020721
0.521000 ; 0.019363
0.521500 ; 0.017843
0.522000 ; 0.016176
0.522500 ; 0.014375
0.523000 ; 0.012455
0.523500 ; 0.010431
0.524000 ; 0.008320
0.524500 ; 0.006141
0.525000 ; 0.003911
0.525500 ; 0.001648
0.526000 ; -0.000628
0.526500 ; -0.002899
0.527000 ; -0.005147
0.527500 ; -0.007351
0.528000 ; -0.009495
0.528500 ; -0.011559
0.529000 ; -0.013528
0.529500 ; -0.015385
0.530000 ; -0.017114
0.530500 ; -0.018701
0.531000 ; -0.020133
0.531500 ; -0.021398
0.532000 ; -0.022485
0.532500 ; -0.023386
0.533000 ; -0.024093
0.533500 ; -0.024600
0.534000 ; -0.024903
0.534500 ; -0.025000
0.535000 ; -0.024889
0.535500 ; -0.024572
0.536000 ; -0.024051
0.536500 ; -0.023330
0.537000 ; -0.022416
0.537500 ; -0.021316
